Zeit_CET/CEST;°C_Umgebung;kW_gemessen
2021-07-06 05:30:00;14.3;7.6662
2021-07-06 05:40:00;14.3;7.71806
2021-07-06 05:50:00;14.3;7.86727
2021-07-06 06:00:00;14.4;8.18336
2021-07-06 06:10:00;14.8;8.00824
2021-07-06 06:20:00;15.3;9.0165
2021-07-06 06:30:00;15.7;7.68583
2021-07-06 06:40:00;16.2;9.0723
2021-07-06 06:50:00;16.6;9.38607
2021-07-06 07:00:00;17.2;9.93243
2021-07-06 07:10:00;17.4;9.07003
2021-07-06 07:20:00;16.9;9.46754
2021-07-06 07:30:00;17.4;10.02467
2021-07-06 07:40:00;18.7;10.03043
2021-07-06 07:50:00;19.4;10.06198
2021-07-06 08:00:00;19.4;8.07963
2021-07-06 08:20:00;19.9;9.05061
2021-07-06 08:30:00;20.2;10.49651
2021-07-06 08:50:00;21.3;11.65401
2021-07-06 09:00:00;21.3;11.80589
2021-07-06 09:20:00;21.4;12.961
2021-07-06 09:30:00;22.7;14.86613
2021-07-06 09:50:00;23.7;13.3057
2021-07-06 10:00:00;24.7;13.82125
2021-07-06 10:20:00;25.4;19.51554
2021-07-06 10:30:00;26.0;24.98318
2021-07-06 10:50:00;25.1;26.47627
2021-07-06 11:00:00;24.7;26.41561
2021-07-06 11:20:00;21.2;22.62183
2021-07-06 11:30:00;20.6;19.47747
2021-07-06 11:50:00;18.0;19.5295
2021-07-06 12:00:00;18.5;19.59234
2021-07-06 12:20:00;19.1;19.87986
2021-07-06 12:30:00;19.2;19.69759
2021-07-06 12:50:00;20.1;19.34673
2021-07-06 13:00:00;20.4;20.86185
2021-07-06 13:20:00;20.7;21.51069
2021-07-06 13:30:00;20.9;21.303748
2021-07-06 13:40:00;20.5;21.42447
2021-07-06 13:50:00;20.6;22.43339
2021-07-06 14:00:00;20.5;21.30241
2021-07-06 14:10:00;20.2;21.0536
2021-07-06 14:20:00;20.4;19.3672
2021-07-06 14:30:00;20.1;19.44899
2021-07-06 14:50:00;19.8;20.74027
2021-07-06 15:00:00;19.8;21.23954
2021-07-06 15:10:00;20.2;21.0768
2021-07-06 15:20:00;20.5;21.28628
2021-07-06 15:30:00;20.2;21.20448
2021-07-06 15:40:00;20.3;19.33858
2021-07-06 15:50:00;20.3;19.41807
2021-07-06 16:00:00;20.4;19.45633
2021-07-06 16:10:00;20.6;19.53136
2021-07-06 16:20:00;20.7;20.71345
2021-07-06 16:30:00;20.3;20.64965
2021-07-06 16:40:00;20.0;21.21403
2021-07-06 16:50:00;19.5;19.85598
2021-07-06 17:10:00;19.4;21.30856
2021-07-06 17:20:00;19.6;21.16995
2021-07-06 17:30:00;19.3;19.62023
2021-07-06 17:40:00;19.2;19.60037
2021-07-06 17:50:00;19.3;19.61176
2021-07-06 18:00:00;19.2;19.78391
2021-07-06 18:10:00;19.1;19.77935
2021-07-06 18:20:00;19.2;19.62647
2021-07-06 18:30:00;19.3;19.6211
2021-07-06 18:40:00;19.4;19.5968
2021-07-06 18:50:00;19.3;19.61398
2021-07-06 19:00:00;19.4;19.92601
2021-07-06 19:10:00;19.4;19.78595
2021-07-06 19:30:00;19.2;19.638
2021-07-06 19:40:00;19.1;19.64687
2021-07-06 19:50:00;18.9;19.63345
2021-07-06 20:00:00;18.8;19.6334
2021-07-06 20:10:00;18.7;19.55706
2021-07-06 20:20:00;18.5;19.58401
2021-07-06 20:30:00;18.4;19.77572
2021-07-06 20:40:00;18.0;19.53489
2021-07-06 20:50:00;17.8;19.37927
2021-07-06 21:00:00;17.5;18.06619
2021-07-06 21:10:00;17.3;15.15556
2021-07-06 21:20:00;17.2;16.41924
2021-07-06 21:30:00;16.5;15.01496
2021-07-06 21:40:00;16.1;16.43131
2021-07-06 21:50:00;16.2;16.47295
2021-07-06 22:00:00;15.8;16.26703
2021-07-06 22:20:00;15.6;16.39849
2021-07-06 22:30:00;15.5;9.04697
2021-07-06 22:40:00;15.7;7.8933
2021-07-06 22:50:00;15.6;8.06354
2021-07-06 23:00:00;15.6;7.86652
2021-07-06 23:10:00;15.5;7.74536
2021-07-06 23:20:00;15.5;7.84221
2021-07-06 23:30:00;15.4;8.0517
2021-07-06 23:40:00;15.4;8.04819
2021-07-06 23:50:00;15.4;8.46573
2021-07-07 00:00:00;15.5;8.29856
2021-07-07 00:10:00;15.4;8.38205
2021-07-07 00:20:00;15.5;8.44989
2021-07-07 00:30:00;15.4;7.96984
2021-07-07 00:40:00;15.6;7.9025
2021-07-07 00:50:00;15.6;7.81995
2021-07-07 01:00:00;15.5;8.04371
2021-07-07 01:10:00;15.6;7.90215
2021-07-07 01:20:00;15.5;7.90085
2021-07-07 01:30:00;15.6;7.79234
2021-07-07 01:40:00;15.6;7.85717
2021-07-07 01:50:00;15.6;8.06211
2021-07-07 02:00:00;15.6;7.93125
2021-07-07 02:10:00;15.6;7.94203
2021-07-07 02:20:00;15.5;7.78823
2021-07-07 02:30:00;15.6;8.04506
2021-07-07 02:40:00;15.6;7.75293
2021-07-07 02:50:00;15.6;7.88553
2021-07-07 03:00:00;15.6;7.78506
2021-07-07 03:10:00;15.6;8.05437
2021-07-07 03:20:00;15.6;8.05842
2021-07-07 03:30:00;15.7;7.93114
2021-07-07 03:40:00;15.6;7.90651
2021-07-07 03:50:00;15.7;7.75812
2021-07-07 04:00:00;15.5;8.05451
2021-07-07 04:10:00;15.3;7.88406
2021-07-07 04:20:00;15.3;7.9128
2021-07-07 04:30:00;15.2;5.26254
2021-07-07 04:40:00;15.2;5.40183
2021-07-07 04:50:00;15.2;5.42452
2021-07-07 05:00:00;15.3;5.40056
2021-07-07 05:10:00;15.4;5.42754
2021-07-07 05:20:00;15.4;5.42907
2021-07-07 05:30:00;15.5;8.13607
2021-07-07 05:40:00;15.5;7.89639
2021-07-07 05:50:00;15.5;7.91085
2021-07-07 06:00:00;15.6;7.90189
2021-07-07 06:10:00;15.4;7.88219
2021-07-07 06:20:00;15.4;7.904
2021-07-07 06:30:00;15.3;7.91987
2021-07-07 06:40:00;15.5;7.93701
2021-07-07 06:50:00;15.4;7.88743
2021-07-07 07:00:00;15.5;7.93857
2021-07-07 07:10:00;15.5;7.94771
2021-07-07 07:20:00;15.6;7.92703
2021-07-07 07:40:00;15.8;7.94275
2021-07-07 07:50:00;15.8;7.88298
2021-07-07 08:00:00;15.8;5.62684
2021-07-07 08:10:00;15.9;5.48302
2021-07-07 08:20:00;16.0;5.4525
2021-07-07 08:30:00;16.0;5.32767
2021-07-07 08:40:00;16.0;5.46848
2021-07-07 08:50:00;16.2;5.63332
2021-07-07 09:00:00;16.3;5.36801
2021-07-07 09:10:00;16.5;6.60309
2021-07-07 09:20:00;16.6;6.61528
2021-07-07 09:30:00;16.5;6.9418
2021-07-07 09:40:00;16.6;5.61722
2021-07-07 10:00:00;16.8;5.56221
2021-07-07 10:10:00;17.3;6.69209
2021-07-07 10:20:00;17.5;11.13049
2021-07-07 10:30:00;17.9;13.24018
2021-07-07 10:40:00;17.5;14.04219
2021-07-07 10:50:00;17.4;14.45774
2021-07-07 11:00:00;18.0;15.41434
2021-07-07 11:10:00;17.7;15.79623
2021-07-07 11:20:00;18.1;16.14111
2021-07-07 11:30:00;19.0;10.30479
2021-07-07 11:40:00;19.5;8.23903
2021-07-07 11:50:00;19.2;12.59355
2021-07-07 12:00:00;19.1;15.07353
2021-07-07 12:10:00;19.2;16.18984
2021-07-07 12:20:00;18.9;16.12345
2021-07-07 12:30:00;19.3;16.82866
2021-07-07 12:40:00;19.3;17.00954
2021-07-07 12:50:00;19.8;17.47898
2021-07-07 13:00:00;20.2;17.62504
2021-07-07 13:10:00;21.0;17.54745
2021-07-07 13:30:00;21.6;17.59153
2021-07-07 13:40:00;20.9;14.79517
2021-07-07 13:50:00;21.0;15.74411
2021-07-07 14:00:00;20.8;17.23915
2021-07-07 14:10:00;20.8;17.12034
2021-07-07 14:20:00;21.3;17.57821
2021-07-07 14:30:00;20.9;17.66461
2021-07-07 14:40:00;20.7;17.82293
2021-07-07 14:50:00;21.0;17.74537
2021-07-07 15:00:00;21.5;18.09356
2021-07-07 15:10:00;21.8;17.70434
2021-07-07 15:20:00;21.8;19.29471
2021-07-07 15:30:00;22.4;19.39282
2021-07-07 15:40:00;21.9;20.37269
2021-07-07 15:50:00;22.4;20.87017
2021-07-07 16:00:00;23.3;20.78988
2021-07-07 16:10:00;22.8;22.20119
2021-07-07 16:20:00;22.9;22.46494
2021-07-07 16:30:00;23.4;22.55185
2021-07-07 16:40:00;23.0;22.33699
2021-07-07 16:50:00;22.7;22.40173
2021-07-07 17:00:00;22.3;22.21546
2021-07-07 17:10:00;22.8;22.55842
2021-07-07 17:20:00;23.8;22.46359
2021-07-07 17:30:00;23.0;22.56844
2021-07-07 17:40:00;23.0;22.36399
2021-07-07 17:50:00;23.0;22.87208
2021-07-07 18:00:00;23.3;22.22764
2021-07-07 18:10:00;23.7;22.37371
2021-07-07 18:20:00;23.5;22.77464
2021-07-07 18:30:00;23.4;22.549
2021-07-07 18:40:00;23.4;22.69479
2021-07-07 18:50:00;23.2;22.34606
2021-07-07 19:00:00;23.2;22.32135
2021-07-07 19:10:00;23.3;22.45013
2021-07-07 19:20:00;22.7;22.50996
2021-07-07 19:30:00;22.6;22.35237
2021-07-07 19:50:00;22.4;22.41064
2021-07-07 20:00:00;22.3;19.56408
2021-07-07 20:10:00;22.4;22.27089
2021-07-07 20:20:00;22.1;22.85361
2021-07-07 20:30:00;21.5;22.75624
2021-07-07 20:40:00;21.2;22.83497
2021-07-07 20:50:00;20.9;22.68446
2021-07-07 21:00:00;20.3;22.66637
2021-07-07 21:10:00;20.1;22.51866
2021-07-07 21:20:00;19.5;22.69799
2021-07-07 21:30:00;19.1;21.44212
2021-07-07 21:40:00;18.9;18.05277
2021-07-07 21:50:00;18.7;19.0822
2021-07-07 22:10:00;18.5;16.803
2021-07-07 22:20:00;18.4;16.72252
2021-07-07 22:30:00;18.3;18.201
2021-07-07 22:40:00;18.2;18.25432
2021-07-07 22:50:00;17.7;16.69007
2021-07-07 23:00:00;17.7;16.57786
2021-07-07 23:10:00;17.6;18.14494
2021-07-07 23:20:00;17.6;15.94429
2021-07-07 23:30:00;17.6;9.53905
2021-07-07 23:40:00;17.3;9.93462
2021-07-07 23:50:00;17.4;10.0744
2021-07-08 00:00:00;17.2;10.07304
2021-07-08 00:10:00;17.2;9.9292
2021-07-08 00:30:00;17.5;9.28277
2021-07-08 00:40:00;17.3;10.2665
2021-07-08 00:50:00;17.2;10.10212
2021-07-08 01:00:00;17.3;9.92006
2021-07-08 01:10:00;17.4;9.14272
2021-07-08 01:20:00;17.1;9.68503
2021-07-08 01:30:00;16.8;10.05805
2021-07-08 01:40:00;16.8;9.12326
2021-07-08 01:50:00;16.7;9.54803
2021-07-08 02:00:00;16.5;10.00689
2021-07-08 02:10:00;16.6;9.29812
2021-07-08 02:20:00;16.6;9.69821
2021-07-08 02:30:00;16.7;9.90344
2021-07-08 02:50:00;16.8;9.5685
2021-07-08 03:00:00;16.8;7.916
2021-07-08 03:20:00;16.8;10.05239
2021-07-08 03:30:00;17.0;9.29393
2021-07-08 03:40:00;17.0;7.92463
2021-07-08 03:50:00;17.0;9.37165
2021-07-08 04:00:00;16.8;7.86249
2021-07-08 04:10:00;16.6;9.31355
2021-07-08 04:20:00;16.5;8.94106
2021-07-08 04:30:00;16.3;9.61873
2021-07-08 04:40:00;16.3;9.07367
2021-07-08 04:50:00;16.5;7.77418
2021-07-08 05:00:00;16.4;9.13514
2021-07-08 05:10:00;16.5;9.32544
2021-07-08 05:20:00;16.4;9.76876
2021-07-08 05:30:00;16.2;9.21862
2021-07-08 05:50:00;15.9;9.11052
2021-07-08 06:00:00;16.0;9.40025
2021-07-08 06:20:00;16.1;9.52554
2021-07-08 06:30:00;16.1;9.14853
2021-07-08 06:40:00;16.5;9.64971
2021-07-08 06:50:00;16.6;9.46372
2021-07-08 07:00:00;16.7;10.05042
2021-07-08 07:10:00;16.7;9.10052
2021-07-08 07:20:00;16.8;9.84211
2021-07-08 07:30:00;16.9;7.99362
2021-07-08 07:40:00;17.1;9.29726
2021-07-08 07:50:00;17.2;10.10321
2021-07-08 08:00:00;17.4;3.77959
2021-07-08 08:10:00;17.5;5.41551
2021-07-08 08:20:00;17.7;6.90288
2021-07-08 08:30:00;17.7;8.12476
2021-07-08 08:40:00;17.5;7.11341
2021-07-08 08:50:00;17.5;7.4931
2021-07-08 09:00:00;17.5;7.6389
2021-07-08 09:10:00;17.5;7.63131
2021-07-08 09:20:00;17.9;7.66323
2021-07-08 09:30:00;18.1;6.68136
2021-07-08 09:40:00;18.9;8.63808
2021-07-08 09:50:00;18.5;9.06979
2021-07-08 10:00:00;18.7;8.16358
2021-07-08 10:10:00;18.7;9.70636
2021-07-08 10:20:00;18.7;13.40581
2021-07-08 10:30:00;19.0;16.48334
2021-07-08 10:40:00;19.3;17.57449
2021-07-08 10:50:00;19.5;18.74809
2021-07-08 11:00:00;19.7;17.7455
2021-07-08 11:10:00;19.5;18.53624
2021-07-08 11:20:00;19.7;19.03679
2021-07-08 11:30:00;19.8;19.18755
2021-07-08 11:40:00;19.9;14.75907
2021-07-08 11:50:00;19.8;18.01236
2021-07-08 12:00:00;19.8;18.74767
2021-07-08 12:10:00;20.0;19.11624
2021-07-08 12:20:00;20.0;19.05508
2021-07-08 12:30:00;20.1;15.07575
2021-07-08 12:40:00;20.5;18.45057
2021-07-08 12:50:00;20.9;18.60685
2021-07-08 13:00:00;20.8;18.93995
2021-07-08 13:10:00;20.1;18.76245
2021-07-08 13:20:00;19.5;18.32894
2021-07-08 13:30:00;19.6;18.11584
2021-07-08 13:40:00;19.3;14.75124
2021-07-08 13:50:00;19.5;17.72313
2021-07-08 14:00:00;19.6;18.89591
2021-07-08 14:10:00;19.8;16.56106
2021-07-08 14:20:00;20.1;16.58767
2021-07-08 14:30:00;19.8;15.39444
2021-07-08 14:40:00;19.8;17.65207
2021-07-08 14:50:00;19.8;18.51223
2021-07-08 15:00:00;19.8;17.62217
2021-07-08 15:10:00;20.0;18.80546
2021-07-08 15:30:00;20.5;18.79626
2021-07-08 15:40:00;20.4;18.43977
2021-07-08 15:50:00;20.6;17.05966
2021-07-08 16:00:00;20.4;18.02058
2021-07-08 16:10:00;20.9;18.50448
2021-07-08 16:20:00;20.9;18.67228
2021-07-08 16:30:00;20.8;18.69942
2021-07-08 16:40:00;20.7;17.46391
2021-07-08 16:50:00;20.7;18.18075
2021-07-08 17:00:00;20.5;18.23091
2021-07-08 17:10:00;20.4;18.2474
2021-07-08 17:20:00;20.2;18.85153
2021-07-08 17:30:00;20.2;18.86312
2021-07-08 17:50:00;20.2;18.18231
2021-07-08 18:00:00;20.2;18.9298
2021-07-08 18:10:00;20.2;17.33189
2021-07-08 18:20:00;20.0;17.90123
2021-07-08 18:30:00;20.2;18.70448
2021-07-08 18:40:00;20.3;18.76855
2021-07-08 18:50:00;19.9;19.02008
2021-07-08 19:00:00;19.6;14.74604
2021-07-08 19:10:00;19.4;17.94927
2021-07-08 19:20:00;19.3;18.97903
2021-07-08 19:30:00;19.1;17.56964
2021-07-08 19:40:00;19.1;18.39142
2021-07-08 19:50:00;19.0;14.6855
2021-07-08 20:10:00;18.8;14.6996
2021-07-08 20:20:00;18.7;17.59124
2021-07-08 20:40:00;18.5;16.55613
2021-07-08 20:50:00;18.3;17.64737
2021-07-08 21:10:00;18.1;16.34588
2021-07-08 21:20:00;17.9;17.42579
2021-07-08 21:40:00;17.7;17.57469
2021-07-08 21:50:00;17.6;11.13989
2021-07-08 22:10:00;17.4;9.90897
2021-07-08 22:20:00;17.4;10.02141
2021-07-08 22:40:00;17.3;9.97106
2021-07-08 22:50:00;17.1;9.83902
2021-07-08 23:00:00;17.1;13.16041
2021-07-08 23:10:00;17.0;15.03259
2021-07-08 23:20:00;16.8;15.34589
2021-07-08 23:30:00;16.8;9.68291
2021-07-08 23:40:00;16.7;9.13522
2021-07-08 23:50:00;16.6;9.5288
2021-07-09 00:00:00;16.6;9.30248
2021-07-09 00:10:00;16.6;9.38239
2021-07-09 00:20:00;16.5;8.1564
2021-07-09 00:30:00;16.5;7.7855
2021-07-09 00:40:00;16.4;8.11224
2021-07-09 00:50:00;16.5;7.95472
2021-07-09 01:00:00;16.5;8.0914
2021-07-09 01:10:00;16.4;7.83169
2021-07-09 01:20:00;16.4;7.86238
2021-07-09 01:30:00;16.3;9.08628
2021-07-09 01:40:00;16.3;9.36736
2021-07-09 01:50:00;16.2;8.08904
2021-07-09 02:00:00;16.0;7.96285
2021-07-09 02:10:00;15.9;7.81073
2021-07-09 02:20:00;15.8;7.929
2021-07-09 02:30:00;15.8;8.06281
2021-07-09 02:40:00;15.7;8.11149
2021-07-09 02:50:00;15.8;7.95351
2021-07-09 03:00:00;15.8;7.8251
2021-07-09 03:10:00;15.8;7.93897
2021-07-09 03:20:00;15.8;8.13633
2021-07-09 03:30:00;15.7;8.05153
2021-07-09 03:40:00;15.6;8.00854
2021-07-09 03:50:00;15.6;7.81347
2021-07-09 04:00:00;15.5;7.9856
2021-07-09 04:10:00;15.4;8.07699
2021-07-09 04:20:00;15.3;8.11722
2021-07-09 04:30:00;15.3;7.96648
2021-07-09 04:40:00;15.3;7.76776
2021-07-09 04:50:00;15.3;7.92895
2021-07-09 05:00:00;15.3;7.94401
2021-07-09 05:10:00;15.3;8.06364
2021-07-09 05:20:00;15.3;7.9384
2021-07-09 05:30:00;15.3;7.96449
2021-07-09 05:40:00;15.2;7.99264
2021-07-09 06:00:00;15.1;8.11459
2021-07-09 06:10:00;15.1;7.96752
2021-07-09 06:20:00;15.0;7.93184
2021-07-09 06:30:00;15.0;7.95739
2021-07-09 06:40:00;14.8;7.90632
2021-07-09 06:50:00;14.8;8.08752
2021-07-09 07:00:00;14.8;8.11685
2021-07-09 07:10:00;14.8;8.13514
2021-07-09 07:20:00;14.8;8.01132
2021-07-09 07:30:00;14.8;7.81561
2021-07-09 07:40:00;14.8;7.98298
2021-07-09 07:50:00;14.7;8.09091
2021-07-09 08:00:00;14.8;5.81582
2021-07-09 08:10:00;14.9;5.6058
2021-07-09 08:20:00;14.8;5.38339
2021-07-09 08:30:00;14.9;5.44296
2021-07-09 08:50:00;15.2;5.62316
2021-07-09 09:00:00;15.2;5.62803
2021-07-09 09:10:00;15.4;5.32198
2021-07-09 09:20:00;15.5;5.4421
2021-07-09 09:30:00;15.7;5.42351
2021-07-09 09:40:00;15.8;5.64159
2021-07-09 09:50:00;16.3;5.43851
2021-07-09 10:00:00;16.4;5.62066
2021-07-09 10:10:00;16.5;11.18408
2021-07-09 10:20:00;16.6;13.31497
2021-07-09 10:30:00;16.9;14.1351
2021-07-09 10:40:00;17.4;16.49447
2021-07-09 10:50:00;18.0;16.83626
2021-07-09 11:10:00;18.3;16.89095
2021-07-09 11:20:00;18.9;16.07759
2021-07-09 11:30:00;19.2;16.44439
2021-07-09 11:40:00;19.0;17.62099
2021-07-09 11:50:00;19.3;17.91212
2021-07-09 12:20:00;20.1;17.62417
2021-07-09 12:30:00;20.3;14.94426
2021-07-09 12:40:00;20.4;19.33561
2021-07-09 12:50:00;20.2;19.57567
2021-07-09 13:10:00;20.7;19.48103
2021-07-09 13:30:00;21.3;20.93079
2021-07-09 13:40:00;21.6;20.54029
2021-07-09 13:50:00;19.9;20.51984
2021-07-09 14:00:00;18.8;20.72279
2021-07-09 14:10:00;18.9;20.76886
2021-07-09 14:20:00;19.8;21.08372
2021-07-09 14:30:00;19.9;18.17431
2021-07-09 14:40:00;20.8;19.2145
2021-07-09 14:50:00;20.8;19.62637
2021-07-09 15:00:00;21.2;19.77527
2021-07-09 15:10:00;21.3;19.457
2021-07-09 15:20:00;21.4;20.52065
2021-07-09 15:30:00;21.0;19.42431
2021-07-09 15:50:00;20.2;19.43984
2021-07-09 16:00:00;17.0;19.42267
2021-07-09 16:10:00;16.1;20.23776
2021-07-09 16:20:00;16.6;15.10094
2021-07-09 16:30:00;17.2;15.16795
2021-07-09 16:40:00;17.7;16.54663
2021-07-09 16:50:00;17.9;17.62821
2021-07-09 17:00:00;18.1;17.65088
2021-07-09 17:10:00;18.4;17.66956
2021-07-09 17:20:00;19.1;16.41883
2021-07-09 17:30:00;20.4;16.93941
2021-07-09 17:40:00;20.0;17.02706
2021-07-09 17:50:00;19.9;17.25535
2021-07-09 18:00:00;19.4;17.78585
2021-07-09 18:10:00;18.8;17.91269
2021-07-09 18:20:00;19.0;17.66227
2021-07-09 18:30:00;18.0;18.37214
2021-07-09 18:40:00;17.9;18.55304
2021-07-09 18:50:00;17.9;18.19372
2021-07-09 19:00:00;17.6;17.52768
2021-07-09 19:10:00;17.7;17.4361
2021-07-09 19:20:00;18.1;17.60606
2021-07-09 19:30:00;18.2;17.3596
2021-07-09 19:40:00;18.1;17.35432
2021-07-09 19:50:00;18.1;14.5439
2021-07-09 20:00:00;18.1;16.08528
2021-07-09 20:10:00;17.9;16.51263
2021-07-09 20:20:00;17.8;16.2954
2021-07-09 20:30:00;17.8;15.90677
2021-07-09 20:40:00;17.6;16.35443
2021-07-09 20:50:00;17.6;16.44595
2021-07-09 21:00:00;17.4;15.79517
2021-07-09 21:10:00;17.2;14.54479
2021-07-09 21:20:00;17.1;15.90449
2021-07-09 21:40:00;16.8;15.95593
2021-07-09 21:50:00;16.7;14.47411
2021-07-09 22:10:00;16.6;15.50704
2021-07-09 22:20:00;16.5;16.15543
2021-07-09 22:40:00;16.5;15.83831
2021-07-09 22:50:00;16.5;14.6455
2021-07-09 23:10:00;16.5;14.55792
2021-07-09 23:20:00;16.5;15.84986
2021-07-09 23:30:00;16.3;15.74869
2021-07-09 23:40:00;15.9;9.39058
2021-07-09 23:50:00;15.7;9.13453
2021-07-10 00:00:00;15.3;9.20878
2021-07-10 00:10:00;15.3;7.91389
2021-07-10 00:20:00;15.3;7.99821
2021-07-10 00:30:00;14.8;7.77442
2021-07-10 00:40:00;14.9;8.645
2021-07-10 00:50:00;14.8;8.5022
2021-07-10 01:00:00;14.3;8.54656
2021-07-10 01:10:00;14.7;8.49226
2021-07-10 01:20:00;14.5;8.46935
2021-07-10 01:30:00;14.2;8.62501
2021-07-10 01:40:00;14.3;8.36406
2021-07-10 01:50:00;14.1;8.54921
2021-07-10 02:00:00;14.2;8.01224
2021-07-10 02:10:00;13.9;8.64556
2021-07-10 02:20:00;13.7;8.51827
2021-07-10 02:30:00;13.4;8.52466
2021-07-10 02:40:00;13.3;7.98409
2021-07-10 02:50:00;13.1;8.03408
2021-07-10 03:00:00;13.1;8.09203
2021-07-10 03:10:00;12.9;7.92441
2021-07-10 03:20:00;13.2;8.03775
2021-07-10 03:30:00;13.4;7.87355
2021-07-10 03:40:00;13.2;8.02117
2021-07-10 03:50:00;12.9;8.02211
2021-07-10 04:00:00;13.1;8.01833
2021-07-10 04:10:00;13.1;8.04136
2021-07-10 04:30:00;12.7;8.00791
2021-07-10 04:40:00;12.7;8.04372
2021-07-10 04:50:00;12.7;8.02544
2021-07-10 05:00:00;12.6;8.17464
2021-07-10 05:10:00;12.5;8.01512
2021-07-10 05:20:00;12.4;7.97598
2021-07-10 05:30:00;12.4;8.0343
2021-07-10 05:40:00;12.6;8.00598
2021-07-10 05:50:00;12.6;8.0179
2021-07-10 06:00:00;12.5;7.91012
2021-07-10 06:10:00;12.7;7.98589
2021-07-10 06:20:00;12.7;8.14679
2021-07-10 06:30:00;12.9;8.15751
2021-07-10 06:50:00;13.4;7.83692
2021-07-10 07:00:00;13.6;7.95422
2021-07-10 07:10:00;13.8;8.11265
2021-07-10 07:20:00;14.0;7.98516
2021-07-10 07:30:00;14.3;7.82665
2021-07-10 07:40:00;14.8;7.82229
2021-07-10 07:50:00;15.4;8.07205
2021-07-10 08:00:00;15.8;6.64157
2021-07-10 08:10:00;16.2;5.38386
2021-07-10 08:20:00;16.6;6.68634
2021-07-10 08:30:00;16.9;8.23275
2021-07-10 08:40:00;17.2;8.36161
2021-07-10 08:50:00;17.6;8.20164
2021-07-10 09:00:00;18.1;8.24209
2021-07-10 09:10:00;18.2;6.7737
2021-07-10 09:20:00;18.3;7.2436
2021-07-10 09:40:00;19.5;8.2196
2021-07-10 09:50:00;19.7;8.88873
2021-07-10 10:00:00;20.2;12.74078
2021-07-10 10:10:00;20.5;16.14863
2021-07-10 10:20:00;20.8;19.39858
2021-07-10 10:30:00;21.0;19.32136
2021-07-10 10:40:00;21.5;19.22746
2021-07-10 10:50:00;21.6;19.22659
2021-07-10 11:00:00;21.7;19.22422
2021-07-10 11:10:00;22.3;19.4646
2021-07-10 11:20:00;22.4;19.62112
2021-07-10 11:30:00;22.4;19.51393
2021-07-10 11:40:00;22.7;20.75773
2021-07-10 12:00:00;22.9;22.21182
2021-07-10 12:10:00;23.2;21.18939
2021-07-10 12:20:00;23.4;22.35348
2021-07-10 12:30:00;23.8;22.22924
2021-07-10 12:40:00;23.8;22.23446
2021-07-10 12:50:00;23.5;21.852548
2021-07-10 13:00:00;23.6;22.30766
2021-07-10 13:10:00;24.0;23.86199
2021-07-10 13:20:00;24.4;22.1144
2021-07-10 13:30:00;23.9;22.67167
2021-07-10 13:40:00;24.4;24.12325
2021-07-10 13:50:00;24.2;23.0263
2021-07-10 14:00:00;24.2;22.77442
2021-07-10 14:10:00;24.2;21.45315
2021-07-10 14:20:00;25.1;24.91727
2021-07-10 14:30:00;24.8;24.2903
2021-07-10 14:50:00;25.4;24.78666
2021-07-10 15:00:00;25.5;24.56552
2021-07-10 15:10:00;26.1;24.50929
2021-07-10 15:20:00;25.8;24.78129
2021-07-10 15:30:00;26.1;23.02663
2021-07-10 15:40:00;25.6;23.011172
2021-07-10 15:50:00;25.0;22.80154
2021-07-10 16:00:00;25.2;22.53892
2021-07-10 16:10:00;25.2;20.13179
2021-07-10 16:20:00;25.7;24.81664
2021-07-10 16:30:00;26.1;22.96885
2021-07-10 16:40:00;26.1;23.07104
2021-07-10 16:50:00;26.0;23.33842
2021-07-10 17:00:00;26.2;24.93944
2021-07-10 17:10:00;25.3;22.85354
2021-07-10 17:20:00;25.9;22.94993
2021-07-10 17:30:00;25.8;23.11345
2021-07-10 17:40:00;25.7;23.25173
2021-07-10 17:50:00;25.3;23.01339
2021-07-10 18:00:00;25.6;24.71966
2021-07-10 18:10:00;25.5;24.84033
2021-07-10 18:20:00;25.1;24.42401
2021-07-10 18:30:00;25.0;22.9295
2021-07-10 18:40:00;25.1;22.90301
2021-07-10 18:50:00;25.0;22.87414
2021-07-10 19:00:00;25.2;22.97392
2021-07-10 19:10:00;24.8;22.81899
2021-07-10 19:20:00;24.7;22.94213
2021-07-10 19:30:00;24.5;24.63086
2021-07-10 19:40:00;24.3;22.80492
2021-07-10 19:50:00;23.9;22.71013
2021-07-10 20:00:00;23.8;22.66326
2021-07-10 20:10:00;23.9;22.48588
2021-07-10 20:20:00;23.8;22.41524
2021-07-10 20:40:00;23.2;22.45433
2021-07-10 20:50:00;22.8;22.7563
2021-07-10 21:10:00;22.4;22.76851
2021-07-10 21:20:00;22.3;22.68869
2021-07-10 21:40:00;22.0;22.09675
2021-07-10 21:50:00;21.8;22.68487
2021-07-10 22:00:00;21.6;22.69387
2021-07-10 22:10:00;18.1;22.79934
2021-07-10 22:20:00;17.5;22.42518
2021-07-10 22:30:00;17.5;22.57671
2021-07-10 22:40:00;17.7;22.66215
2021-07-10 22:50:00;18.3;21.3211
2021-07-10 23:00:00;18.1;21.12191
2021-07-10 23:10:00;17.5;20.95639
2021-07-10 23:20:00;17.2;20.865
2021-07-10 23:30:00;17.0;16.22724
2021-07-10 23:40:00;16.8;16.61833
2021-07-10 23:50:00;16.7;17.04042
2021-07-11 00:00:00;16.7;16.67805
