Zeit_CET/CEST;°C_Umgebung;kW_gemessen;kW_Baseline;kW_Baseline_Öffnungszeiten_korrigiert
2022-04-28 13:15:00;14.4;4.107546;25.599937;25.599937
2022-04-28 13:30:00;13.8;4.102101;25.018199;25.018199
2022-04-28 13:45:00;14.2;4.099985;25.494167;25.494167
2022-04-28 14:00:00;13.9;4.097044;25.123969;25.123969
2022-04-28 14:15:00;14.9;4.116989;26.181676;26.181676
2022-04-28 14:30:00;14.5;4.148062;25.758593;25.758593
2022-04-28 14:45:00;15.2;4.160103;26.15164;26.15164
2022-04-28 15:00:00;14.5;4.128028;25.758593;25.758593
2022-04-28 15:15:00;15.5;4.112442;25.966445;25.966445
2022-04-28 15:30:00;15.6;4.112105;25.913533;25.913533
2022-04-28 15:45:00;15.6;4.143764;25.887076;25.887076
2022-04-28 16:00:00;16.4;4.141968;25.490231;25.490231
2022-04-28 16:15:00;15.2;4.140951;26.125184;26.125184
2022-04-28 16:30:00;15.8;4.135903;25.807707;25.807707
2022-04-28 16:45:00;15.8;4.142495;25.834164;25.834164
2022-04-28 17:00:00;15.9;4.145752;25.754795;25.754795
2022-04-28 17:15:00;15.6;4.144369;25.887076;25.887076
2022-04-28 17:30:00;16.2;4.147804;25.596056;25.596056
2022-04-28 17:45:00;16.0;4.145662;25.701882;25.701882
2022-04-28 18:00:00;16.1;4.150421;25.648969;25.648969
2022-04-28 18:15:00;15.5;4.149667;25.966445;25.966445
2022-04-28 18:30:00;14.6;4.107368;25.864364;25.864364
2022-04-28 18:45:00;14.6;4.104744;25.811478;25.811478
2022-04-28 19:00:00;15.0;4.106444;26.231009;26.231009
2022-04-28 19:15:00;15.0;4.138676;26.231009;26.231009
2022-04-28 19:30:00;14.7;4.161015;25.970134;25.970134
2022-04-28 19:45:00;14.2;4.34115;25.494167;25.494167
2022-04-28 20:00:00;13.6;4.500333;24.806658;24.806658
2022-04-28 20:15:00;13.4;4.511039;24.648002;24.648002
2022-04-28 20:30:00;13.0;4.468842;24.172034;24.172034
2022-04-28 20:45:00;11.4;4.501098;22.532589;22.532589
2022-04-28 21:00:00;10.2;4.539796;21.210457;21.210457
2022-04-28 21:15:00;8.1;4.501372;18.989274;18.989274
2022-04-28 21:30:00;6.1;4.534852;16.873862;16.873862
2022-04-28 21:45:00;7.8;4.557081;18.619077;18.619077
2022-04-28 22:00:00;8.2;4.550974;19.095045;19.095045
2022-04-28 22:15:00;5.6;4.552392;16.292123;16.292123
2022-04-28 22:30:00;5.8;4.565881;16.55655;16.55655
2022-04-28 22:45:00;4.9;4.55034;15.604614;15.604614
2022-04-28 23:00:00;4.3;4.586465;14.969991;14.969991
2022-04-28 23:15:00;4.5;4.682499;15.181532;15.181532
2022-04-28 23:30:00;4.3;4.688853;14.969991;14.969991
2022-04-28 23:45:00;4.2;4.695842;14.86422;14.86422
2022-04-29 00:00:00;4.0;0.64239;14.652679;14.652679
2022-04-29 00:15:00;4.4;0.500288;15.128647;15.128647
2022-04-29 00:30:00;4.1;0.460271;14.75845;14.75845
2022-04-29 00:45:00;2.9;0.460625;13.838111;13.838111
2022-04-29 01:00:00;4.4;0.460413;15.075761;15.075761
2022-04-29 01:15:00;2.6;0.460708;13.838111;13.838111
2022-04-29 01:30:00;3.3;0.458505;13.912285;13.912285
2022-04-29 01:45:00;3.4;0.459036;14.070941;14.070941
2022-04-29 02:00:00;2.8;0.458168;13.838111;13.838111
2022-04-29 02:15:00;2.2;0.458284;13.838111;13.838111
2022-04-29 02:30:00;0.8;0.45863;13.838111;13.838111
2022-04-29 02:45:00;2.4;0.461332;13.838111;13.838111
2022-04-29 03:00:00;0.3;0.458448;13.838111;13.838111
2022-04-29 03:15:00;1.0;0.460162;13.838111;13.838111
2022-04-29 03:30:00;0.9;0.458326;13.838111;13.838111
2022-04-29 03:45:00;1.0;0.455535;13.838111;13.838111
2022-04-29 04:00:00;-0.1;0.454983;13.838111;13.838111
2022-04-29 04:15:00;0.2;0.452105;13.838111;13.838111
2022-04-29 04:30:00;-0.3;0.453804;13.838111;13.838111
2022-04-29 04:45:00;0.0;0.455854;13.838111;13.838111
2022-04-29 05:00:00;-0.1;0.451642;13.838111;13.838111
2022-04-29 05:15:00;-0.4;0.593544;13.838111;13.838111
2022-04-29 05:30:00;0.8;0.675947;13.838111;13.838111
2022-04-29 05:45:00;0.0;0.681923;13.838111;13.838111
2022-04-29 06:00:00;-0.1;0.685475;13.838111;13.838111
2022-04-29 06:15:00;-0.4;0.68317;13.838111;13.838111
2022-04-29 06:30:00;0.1;0.603875;13.838111;13.838111
2022-04-29 06:45:00;0.8;0.460817;13.838111;13.838111
2022-04-29 07:00:00;0.9;0.452803;13.838111;13.838111
2022-04-29 07:15:00;3.1;0.452977;13.838111;13.838111
2022-04-29 07:30:00;4.4;0.453338;15.075761;15.075761
2022-04-29 07:45:00;5.8;0.459801;16.609435;16.609435
2022-04-29 08:00:00;6.4;3.343648;17.191174;17.191174
2022-04-29 08:15:00;7.3;4.734766;18.143109;18.143109
2022-04-29 08:30:00;7.8;4.743338;18.671962;18.671962
2022-04-29 08:45:00;8.6;4.789635;19.465242;19.465242
2022-04-29 09:00:00;9.5;4.782984;20.470063;20.470063
2022-04-29 09:15:00;10.5;4.759786;21.527769;21.527769
2022-04-29 09:30:00;11.4;4.720172;22.479704;22.479704
2022-04-29 09:45:00;12.2;4.622378;23.272984;23.272984
2022-04-29 10:00:00;12.9;4.369315;24.066263;24.066263
2022-04-29 10:15:00;14.0;4.409686;25.22974;25.22974
2022-04-29 10:30:00;14.6;4.115128;25.864364;25.864364
2022-04-29 10:45:00;14.6;4.1086;25.917249;25.917249
2022-04-29 11:00:00;14.9;4.142238;26.181676;26.181676
2022-04-29 11:15:00;14.6;4.154507;25.864364;25.864364
2022-04-29 11:30:00;15.3;4.153535;26.072271;26.072271
2022-04-29 11:45:00;15.2;4.148327;26.15164;26.15164
2022-04-29 12:00:00;15.2;4.137743;26.125184;26.125184
2022-04-29 12:15:00;15.3;4.139053;26.072271;26.072271
2022-04-29 12:30:00;16.2;4.152047;25.596056;25.596056
2022-04-29 12:45:00;15.9;4.117192;25.754795;25.754795
2022-04-29 13:00:00;16.1;4.083762;25.648969;25.648969
2022-04-29 13:15:00;16.2;4.091574;25.5696;25.5696
2022-04-29 13:30:00;16.5;4.0812;25.437318;25.437318
2022-04-29 13:45:00;16.5;4.083042;25.437318;25.437318
2022-04-29 14:00:00;16.3;4.080419;25.543144;25.543144
2022-04-29 14:15:00;16.6;4.114867;25.357949;25.357949
2022-04-29 14:30:00;16.9;4.111007;25.225668;25.225668
2022-04-29 14:45:00;17.0;4.122225;25.172755;25.172755
2022-04-29 15:00:00;16.8;4.07208;25.27858;25.27858
2022-04-29 15:15:00;17.2;4.071366;25.040473;25.040473
2022-04-29 15:30:00;17.6;4.070216;24.855279;24.855279
2022-04-29 15:45:00;17.4;4.070879;24.961104;24.961104
2022-04-29 16:00:00;17.2;4.075929;25.066929;25.066929
2022-04-29 16:15:00;17.2;4.075603;25.093386;25.093386
2022-04-29 16:30:00;17.0;4.076692;25.172755;25.172755
2022-04-29 16:45:00;17.0;4.069033;25.146298;25.146298
2022-04-29 17:00:00;17.0;4.085321;25.172755;25.172755
2022-04-29 17:15:00;17.4;4.120908;24.961104;24.961104
2022-04-29 17:30:00;17.2;4.124107;25.066929;25.066929
2022-04-29 17:45:00;16.9;4.074969;25.225668;25.225668
2022-04-29 18:00:00;16.8;7.181338;25.27858;25.27858
2022-04-29 18:15:00;16.2;4.116887;25.622513;25.622513
2022-04-29 18:30:00;16.0;4.111545;25.701882;25.701882
2022-04-29 18:45:00;16.0;4.114354;25.675426;25.675426
2022-04-29 19:00:00;16.0;4.097565;25.701882;25.701882
2022-04-29 19:15:00;15.6;4.06228;25.913533;25.913533
2022-04-29 19:30:00;15.1;4.080508;26.178096;26.178096
2022-04-29 19:45:00;14.8;4.082276;26.12879;26.12879
2022-04-29 20:00:00;14.5;4.081023;25.758593;25.758593
2022-04-29 20:15:00;13.2;4.459728;24.383575;24.383575
2022-04-29 20:30:00;10.8;4.415181;21.845081;21.845081
2022-04-29 20:45:00;10.3;4.423926;21.316227;21.316227
2022-04-29 21:00:00;10.0;4.426272;20.998916;20.998916
2022-04-29 21:15:00;9.4;9.022886;20.311407;20.311407
2022-04-29 21:30:00;8.8;4.45611;19.729668;19.729668
2022-04-29 21:45:00;8.6;4.462046;19.465242;19.465242
2022-04-29 22:00:00;8.4;6.895288;19.306586;19.306586
2022-04-29 22:15:00;7.8;4.519395;18.671962;18.671962
2022-04-29 22:30:00;7.7;4.52706;18.566192;18.566192
2022-04-29 22:45:00;7.2;4.525902;18.037339;18.037339
2022-04-29 23:00:00;8.0;4.528041;18.883503;13.838111
2022-04-29 23:15:00;7.0;4.516492;17.878683;13.838111
2022-04-29 23:30:00;6.2;4.527066;16.979632;13.838111
2022-04-29 23:45:00;6.2;4.533854;17.032518;13.838111
2022-04-30 00:00:00;7.3;0.512686;18.143109;13.838111
2022-04-30 00:15:00;6.9;0.508303;17.720027;13.838111
2022-04-30 00:30:00;6.7;0.472443;17.508485;13.838111
2022-04-30 00:45:00;6.0;0.456014;16.768091;13.838111
2022-04-30 01:00:00;5.8;0.454722;16.55655;16.55655
2022-04-30 01:15:00;5.9;0.457546;16.662321;16.662321
2022-04-30 01:30:00;4.8;0.460529;15.498844;15.498844
2022-04-30 01:45:00;6.6;0.459031;17.402715;17.402715
2022-04-30 02:00:00;5.1;0.460495;15.816156;15.816156
2022-04-30 02:15:00;6.2;0.460286;17.032518;17.032518
2022-04-30 02:30:00;6.4;0.458409;17.191174;17.191174
2022-04-30 02:45:00;6.0;0.45767;16.820976;16.820976
2022-04-30 03:00:00;6.2;0.458559;16.979632;16.979632
2022-04-30 03:15:00;4.5;0.462144;15.181532;15.181532
2022-04-30 03:30:00;4.2;0.461483;14.86422;14.86422
2022-04-30 03:45:00;4.6;0.46063;15.234417;15.234417
2022-04-30 04:00:00;4.1;0.891289;14.75845;14.75845
2022-04-30 04:15:00;3.6;0.457199;14.229596;14.229596
2022-04-30 04:30:00;4.4;0.458065;15.075761;15.075761
2022-04-30 04:45:00;4.3;0.45871;14.969991;14.969991
2022-04-30 05:00:00;4.3;0.456816;14.969991;14.969991
2022-04-30 05:15:00;4.1;0.453974;14.75845;14.75845
2022-04-30 05:30:00;5.0;0.84709;15.710385;15.710385
2022-04-30 05:45:00;4.8;0.454679;15.498844;15.498844
2022-04-30 06:00:00;4.3;0.458294;14.969991;14.969991
2022-04-30 06:15:00;3.5;0.460045;14.123826;14.123826
2022-04-30 06:30:00;3.4;0.459083;14.018055;14.018055
2022-04-30 06:45:00;3.8;0.459048;14.494023;14.494023
2022-04-30 07:00:00;4.5;0.450662;15.181532;15.181532
2022-04-30 07:15:00;5.4;0.453852;16.186353;16.186353
2022-04-30 07:30:00;6.4;0.456932;17.191174;17.191174
2022-04-30 07:45:00;7.3;0.453229;18.143109;18.143109
2022-04-30 08:00:00;8.0;3.106048;18.883503;18.883503
2022-04-30 08:15:00;8.3;8.09385;19.200815;19.200815
2022-04-30 08:30:00;8.9;4.576264;19.835439;19.835439
2022-04-30 08:45:00;9.3;4.609526;20.258521;20.258521
2022-04-30 09:00:00;9.9;4.631749;20.893145;20.893145
2022-04-30 09:15:00;10.6;4.640908;21.633539;21.633539
2022-04-30 09:30:00;10.9;4.634934;21.950851;21.950851
2022-04-30 09:45:00;11.6;4.635203;22.63836;22.63836
2022-04-30 10:00:00;11.9;4.478477;23.008557;23.008557
2022-04-30 10:15:00;12.4;4.41561;23.53741;23.53741
2022-04-30 10:30:00;12.4;4.421793;23.53741;23.53741
2022-04-30 10:45:00;12.8;4.410874;24.013378;24.013378
2022-04-30 11:00:00;13.6;4.459212;24.806658;24.806658
2022-04-30 11:15:00;12.8;4.40957;24.013378;24.013378
2022-04-30 11:30:00;13.0;4.400609;24.172034;24.172034
2022-04-30 11:45:00;13.2;4.40364;24.383575;24.383575
2022-04-30 12:00:00;13.4;4.384206;24.595116;24.595116
2022-04-30 12:15:00;13.5;4.407166;24.700887;24.700887
2022-04-30 12:30:00;13.7;4.427596;24.912428;24.912428
2022-04-30 12:45:00;13.6;4.39465;24.806658;24.806658
2022-04-30 13:00:00;13.6;4.389664;24.806658;24.806658
2022-04-30 13:15:00;13.4;4.403849;24.595116;24.595116
2022-04-30 13:30:00;13.2;4.418075;24.383575;24.383575
2022-04-30 13:45:00;13.1;4.50756;24.277805;24.277805
2022-04-30 14:00:00;13.1;4.463121;24.277805;24.277805
2022-04-30 14:15:00;13.0;4.448795;24.172034;24.172034
2022-04-30 14:30:00;12.8;4.421003;23.960493;23.960493
2022-04-30 14:45:00;12.8;4.385225;23.907607;23.907607
2022-04-30 15:00:00;12.2;4.428615;23.325869;23.325869
2022-04-30 15:15:00;12.0;4.42373;23.114328;23.114328
2022-04-30 15:30:00;11.9;4.397469;23.008557;23.008557
2022-04-30 15:45:00;11.8;4.369491;22.902787;22.902787
2022-04-30 16:00:00;11.9;4.319802;23.008557;23.008557
2022-04-30 16:15:00;12.2;4.07437;23.325869;23.325869
2022-04-30 16:30:00;12.8;4.0827;23.960493;23.960493
2022-04-30 16:45:00;12.9;4.305361;24.066263;24.066263
2022-04-30 17:00:00;12.8;4.451143;23.960493;23.960493
2022-04-30 17:15:00;12.6;4.490499;23.696066;23.696066
2022-04-30 17:30:00;12.6;4.445989;23.748952;23.748952
2022-04-30 17:45:00;12.6;4.448121;23.748952;23.748952
2022-04-30 18:00:00;12.7;4.452404;23.854722;23.854722
2022-04-30 18:15:00;13.0;6.585336;24.172034;24.172034
2022-04-30 18:30:00;13.2;4.442729;24.383575;24.383575
2022-04-30 18:45:00;13.0;4.40121;24.172034;24.172034
2022-04-30 19:00:00;12.8;4.430495;23.960493;23.960493
2022-04-30 19:15:00;12.5;4.438604;23.643181;23.643181
2022-04-30 19:30:00;11.9;10.817553;23.008557;23.008557
2022-04-30 19:45:00;11.6;4.436511;22.63836;22.63836
2022-04-30 20:00:00;11.8;4.491155;22.902787;22.902787
2022-04-30 20:15:00;11.4;4.413382;22.426819;22.426819
2022-04-30 20:30:00;11.3;4.435078;22.373934;22.373934
2022-04-30 20:45:00;10.9;4.440462;21.950851;21.950851
2022-04-30 21:00:00;10.5;4.477195;21.527769;21.527769
2022-04-30 21:15:00;10.6;4.484022;21.580654;21.580654
2022-04-30 21:30:00;10.5;4.497094;21.527769;21.527769
2022-04-30 21:45:00;10.4;4.495588;21.369113;21.369113
2022-04-30 22:00:00;10.3;4.491499;21.316227;21.316227
2022-04-30 22:15:00;10.6;4.454678;21.633539;21.633539
2022-04-30 22:30:00;10.9;4.473817;21.950851;21.950851
2022-04-30 22:45:00;10.7;4.516539;21.73931;21.73931
2022-04-30 23:00:00;10.5;4.515839;21.527769;13.838111
2022-04-30 23:15:00;9.5;4.524615;20.470063;13.838111
2022-04-30 23:30:00;9.0;4.526867;19.94121;13.838111
2022-04-30 23:45:00;8.9;4.573119;19.835439;13.838111
2022-05-01 00:00:00;8.7;0.638504;19.623898;13.838111
2022-05-01 00:15:00;8.5;0.513316;19.412356;13.838111
2022-05-01 00:30:00;8.5;0.510361;19.412356;13.838111
2022-05-01 00:45:00;8.4;0.497899;19.306586;13.838111
2022-05-01 01:00:00;8.4;0.463261;19.306586;19.306586
2022-05-01 01:15:00;8.4;0.458985;19.253701;19.253701
2022-05-01 01:30:00;8.2;0.455495;19.095045;19.095045
2022-05-01 01:45:00;8.2;0.453346;19.14793;19.14793
2022-05-01 02:00:00;8.2;0.45593;19.095045;19.095045
2022-05-01 02:15:00;8.2;0.457513;19.095045;19.095045
2022-05-01 02:30:00;8.2;0.4563;19.095045;19.095045
2022-05-01 02:45:00;8.1;0.458555;18.989274;18.989274
2022-05-01 03:00:00;8.0;0.456147;18.883503;18.883503
2022-05-01 03:15:00;8.0;0.459105;18.883503;18.883503
2022-05-01 03:30:00;8.1;0.454832;18.989274;18.989274
2022-05-01 03:45:00;8.1;0.458976;18.989274;18.989274
2022-05-01 04:00:00;8.1;0.456296;18.989274;18.989274
2022-05-01 04:15:00;8.1;0.455201;18.989274;18.989274
2022-05-01 04:30:00;8.1;0.457165;18.989274;18.989274
2022-05-01 04:45:00;8.2;0.45728;19.095045;19.095045
2022-05-01 05:00:00;8.4;0.456455;19.306586;19.306586
2022-05-01 05:15:00;8.6;0.454639;19.465242;19.465242
2022-05-01 05:30:00;8.6;0.456536;19.518127;19.518127
2022-05-01 05:45:00;8.6;0.793201;19.465242;19.465242
2022-05-01 06:00:00;8.6;0.456217;19.518127;19.518127
2022-05-01 06:15:00;8.6;0.456983;19.465242;19.465242
2022-05-01 06:30:00;8.5;0.461685;19.412356;19.412356
2022-05-01 06:45:00;8.6;0.454538;19.465242;19.465242
2022-05-01 07:00:00;8.6;0.458857;19.518127;19.518127
2022-05-01 07:15:00;8.6;0.4595;19.518127;19.518127
2022-05-01 07:30:00;8.6;0.460641;19.518127;19.518127
2022-05-01 07:45:00;8.6;0.45964;19.518127;19.518127
2022-05-01 08:00:00;8.6;3.042572;19.518127;19.518127
2022-05-01 08:15:00;8.7;4.659993;19.623898;19.623898
2022-05-01 08:30:00;8.9;4.640345;19.835439;19.835439
2022-05-01 08:45:00;8.8;4.661272;19.676783;19.676783
2022-05-01 09:00:00;8.9;4.660335;19.835439;19.835439
2022-05-01 09:15:00;8.8;4.600473;19.676783;19.676783
2022-05-01 09:30:00;8.9;4.639629;19.835439;19.835439
2022-05-01 09:45:00;9.0;4.646064;19.888324;19.888324
2022-05-01 10:00:00;9.1;4.616282;20.04698;20.04698
2022-05-01 10:15:00;9.1;4.599535;20.04698;20.04698
2022-05-01 10:30:00;9.2;4.590123;20.152751;20.152751
2022-05-01 10:45:00;9.2;4.589178;20.152751;20.152751
2022-05-01 11:00:00;9.3;4.594552;20.258521;20.258521
2022-05-01 11:15:00;9.4;4.597561;20.364292;20.364292
2022-05-01 11:30:00;9.5;4.657689;20.470063;20.470063
2022-05-01 11:45:00;9.6;4.648363;20.628718;20.628718
2022-05-01 12:00:00;9.7;4.645395;20.681604;20.681604
2022-05-01 12:15:00;10.1;4.606647;21.104686;21.104686
2022-05-01 12:30:00;10.5;4.602719;21.527769;21.527769
2022-05-01 12:45:00;10.6;4.601692;21.633539;21.633539
2022-05-01 13:00:00;10.9;4.587026;21.950851;21.950851
2022-05-01 13:15:00;11.4;4.575513;22.532589;22.532589
2022-05-01 13:30:00;11.6;4.580437;22.691245;22.691245
2022-05-01 13:45:00;11.8;4.506786;22.955672;22.955672
2022-05-01 14:00:00;11.7;4.399019;22.797016;22.797016
2022-05-01 14:15:00;11.5;4.418411;22.585475;22.585475
2022-05-01 14:30:00;12.0;4.50185;23.114328;23.114328
2022-05-01 14:45:00;11.9;4.449939;23.008557;23.008557
2022-05-01 15:00:00;12.0;4.416112;23.114328;23.114328
2022-05-01 15:15:00;11.6;4.409812;22.744131;22.744131
2022-05-01 15:30:00;11.6;4.405316;22.691245;22.691245
2022-05-01 15:45:00;11.6;4.448569;22.744131;22.744131
2022-05-01 16:00:00;11.5;4.433095;22.585475;22.585475
2022-05-01 16:15:00;11.8;4.392854;22.849901;22.849901
2022-05-01 16:30:00;11.9;4.423052;23.008557;23.008557
2022-05-01 16:45:00;12.1;4.461852;23.272984;23.272984
2022-05-01 17:00:00;12.1;4.476779;23.220098;23.220098
2022-05-01 17:15:00;12.6;4.477659;23.748952;23.748952
2022-05-01 17:30:00;12.4;8.750421;23.53741;23.53741
2022-05-01 17:45:00;12.3;4.460769;23.43164;23.43164
2022-05-01 18:00:00;12.4;4.458532;23.53741;23.53741
2022-05-01 18:15:00;12.4;4.439692;23.53741;23.53741
2022-05-01 18:30:00;12.4;4.449947;23.53741;23.53741
2022-05-01 18:45:00;12.6;4.438054;23.748952;23.748952
2022-05-01 19:00:00;12.4;4.412812;23.53741;23.53741
2022-05-01 19:15:00;12.2;4.440551;23.325869;23.325869
2022-05-01 19:30:00;12.1;4.45145;23.220098;23.220098
2022-05-01 19:45:00;12.0;4.484547;23.114328;23.114328
2022-05-01 20:00:00;11.8;4.432658;22.902787;22.902787
2022-05-01 20:15:00;11.2;4.488123;22.268163;22.268163
2022-05-01 20:30:00;10.9;4.475351;21.950851;21.950851
2022-05-01 20:45:00;10.6;4.472428;21.580654;21.580654
2022-05-01 21:00:00;10.0;7.936759;20.998916;20.998916
2022-05-01 21:15:00;9.6;4.446906;20.522948;20.522948
2022-05-01 21:30:00;9.0;4.44344;19.94121;19.94121
2022-05-01 21:45:00;8.0;4.465433;18.830618;18.830618
2022-05-01 22:00:00;8.9;4.497055;19.835439;19.835439
2022-05-01 22:15:00;8.6;4.53983;19.571012;19.571012
2022-05-01 22:30:00;8.4;4.624004;19.306586;19.306586
2022-05-01 22:45:00;7.7;4.625075;18.566192;18.566192
2022-05-01 23:00:00;7.7;4.635309;18.566192;18.566192
2022-05-01 23:15:00;7.4;4.640649;18.195994;18.195994
2022-05-01 23:30:00;7.3;4.647442;18.143109;18.143109
2022-05-01 23:45:00;7.4;4.648946;18.24888;18.24888
2022-05-02 00:00:00;7.0;4.652793;17.825797;17.825797
2022-05-02 00:15:00;7.2;4.636173;17.984453;17.984453
2022-05-02 00:30:00;7.0;4.608925;17.825797;17.825797
2022-05-02 00:45:00;6.9;4.613857;17.720027;17.720027
2022-05-02 01:00:00;6.7;4.612932;17.508485;17.508485
2022-05-02 01:15:00;6.4;4.614931;17.138288;17.138288
2022-05-02 01:30:00;6.9;0.596025;17.720027;17.720027
2022-05-02 01:45:00;7.0;0.459861;17.825797;17.825797
2022-05-02 02:00:00;6.9;0.45991;17.720027;17.720027
2022-05-02 02:15:00;6.4;0.460844;17.138288;17.138288
2022-05-02 02:30:00;5.9;0.460183;16.662321;16.662321
2022-05-02 02:45:00;6.4;0.459936;17.191174;17.191174
2022-05-02 03:00:00;6.6;0.457925;17.402715;17.402715
2022-05-02 03:15:00;6.4;0.457335;17.138288;17.138288
2022-05-02 03:30:00;5.7;0.461121;16.450779;16.450779
2022-05-02 03:45:00;4.4;0.458011;15.022876;15.022876
2022-05-02 04:00:00;3.7;0.456051;14.335367;14.335367
2022-05-02 04:15:00;3.8;0.456047;14.441138;14.441138
2022-05-02 04:30:00;3.6;0.456759;14.229596;14.229596
2022-05-02 04:45:00;3.6;0.456293;14.229596;14.229596
2022-05-02 05:00:00;3.9;0.455675;14.546908;14.546908
2022-05-02 05:15:00;4.0;0.455248;14.652679;14.652679
2022-05-02 05:30:00;4.0;0.455346;14.652679;14.652679
2022-05-02 05:45:00;3.7;0.455318;14.335367;14.335367
2022-05-02 06:00:00;3.6;0.455629;14.229596;14.229596
2022-05-02 06:15:00;3.8;0.459974;14.388252;14.388252
2022-05-02 06:30:00;3.8;0.463775;14.441138;14.441138
2022-05-02 06:45:00;4.8;0.456946;15.445959;15.445959
2022-05-02 07:00:00;5.7;0.462079;16.450779;16.450779
2022-05-02 07:15:00;5.8;0.461918;16.609435;16.609435
2022-05-02 07:30:00;6.3;0.462551;17.085403;17.085403
2022-05-02 07:45:00;6.6;0.462195;17.34983;17.34983
2022-05-02 08:00:00;6.8;3.690638;17.614256;17.614256
2022-05-02 08:15:00;7.5;4.634596;18.35465;18.35465
2022-05-02 08:30:00;8.1;4.73318;18.989274;18.989274
2022-05-02 08:45:00;8.2;4.75537;19.042159;19.042159
2022-05-02 09:00:00;8.6;4.758871;19.518127;19.518127
2022-05-02 09:15:00;10.2;4.714107;21.210457;21.210457
2022-05-02 09:30:00;10.1;4.687089;21.104686;21.104686
2022-05-02 09:45:00;10.9;4.577298;21.950851;21.950851
2022-05-02 10:00:00;12.1;4.43036;23.220098;23.220098
2022-05-02 10:15:00;12.8;4.385229;23.907607;23.907607
2022-05-02 10:30:00;12.6;4.348441;23.748952;23.748952
2022-05-02 10:45:00;13.6;4.103631;24.859543;24.859543
2022-05-02 11:00:00;13.4;4.14289;24.595116;24.595116
2022-05-02 11:15:00;14.0;4.126584;25.282625;25.282625
2022-05-02 11:30:00;14.7;4.102846;25.970134;25.970134
2022-05-02 11:45:00;14.4;4.085836;25.599937;25.599937
2022-05-02 12:00:00;14.6;4.13108;25.864364;25.864364
2022-05-02 12:15:00;14.4;4.123166;25.705708;25.705708
2022-05-02 12:30:00;14.1;4.078058;25.335511;25.335511
2022-05-02 12:45:00;14.7;4.073954;25.970134;25.970134
2022-05-02 13:00:00;14.9;4.072293;26.181676;26.181676
2022-05-02 13:15:00;15.1;4.081434;26.178096;26.178096
2022-05-02 13:30:00;15.1;4.118769;26.178096;26.178096
2022-05-02 13:45:00;15.8;4.121162;25.834164;25.834164
2022-05-02 14:00:00;15.9;4.127593;25.754795;25.754795
2022-05-02 14:15:00;15.4;4.094213;26.019358;26.019358
2022-05-02 14:30:00;16.3;4.073901;25.543144;25.543144
2022-05-02 14:45:00;15.6;5.861837;25.913533;25.913533
2022-05-02 15:00:00;15.3;4.070202;26.072271;26.072271
2022-05-02 15:15:00;16.2;4.064486;25.622513;25.622513
2022-05-02 15:30:00;16.6;4.063189;25.384406;25.384406
2022-05-02 15:45:00;17.0;4.057752;25.172755;25.172755
2022-05-02 16:00:00;16.7;4.057627;25.331493;25.331493
2022-05-02 16:15:00;16.8;4.047581;25.252124;25.252124
2022-05-02 16:30:00;16.1;4.079717;25.648969;25.648969
2022-05-02 16:45:00;16.2;4.085174;25.622513;25.622513
2022-05-02 17:00:00;16.6;4.105233;25.384406;25.384406
2022-05-02 17:15:00;16.8;4.112469;25.305037;25.305037
2022-05-02 17:30:00;16.5;4.059431;25.437318;25.437318
2022-05-02 17:45:00;16.5;4.050794;25.437318;25.437318
2022-05-02 18:00:00;16.7;4.057684;25.331493;25.331493
2022-05-02 18:15:00;16.6;4.041852;25.357949;25.357949
2022-05-02 18:30:00;16.5;3.554539;25.437318;25.437318
2022-05-02 18:45:00;16.4;4.113036;25.463775;25.463775
2022-05-02 19:00:00;16.7;4.106532;25.331493;25.331493
2022-05-02 19:15:00;16.8;4.120928;25.305037;25.305037
2022-05-02 19:30:00;16.4;4.109631;25.490231;25.490231
2022-05-02 19:45:00;15.0;4.074346;26.231009;26.231009
2022-05-02 20:00:00;13.9;4.060403;25.123969;25.123969
2022-05-02 20:15:00;13.7;4.353796;24.912428;24.912428
2022-05-02 20:30:00;13.5;4.366002;24.700887;24.700887
2022-05-02 20:45:00;13.4;4.398251;24.542231;24.542231
2022-05-02 21:00:00;13.0;4.385498;24.172034;24.172034
2022-05-02 21:15:00;11.8;4.439424;22.955672;22.955672
2022-05-02 21:30:00;11.6;4.448077;22.691245;22.691245
2022-05-02 21:45:00;11.6;4.477702;22.63836;22.63836
2022-05-02 22:00:00;10.9;4.48649;21.950851;21.950851
2022-05-02 22:15:00;10.9;4.487442;21.950851;21.950851
2022-05-02 22:30:00;10.7;6.317018;21.73931;21.73931
2022-05-02 22:45:00;10.6;4.499364;21.580654;21.580654
2022-05-02 23:00:00;10.6;4.502584;21.633539;21.633539
2022-05-02 23:15:00;11.0;4.508644;22.003736;22.003736
2022-05-02 23:30:00;11.1;4.502975;22.162392;22.162392
2022-05-02 23:45:00;10.4;4.503883;21.369113;21.369113
2022-05-03 00:00:00;9.9;0.54662;20.893145;20.893145
2022-05-03 00:15:00;9.6;0.486125;20.522948;20.522948
2022-05-03 00:30:00;8.5;0.457298;19.412356;19.412356
2022-05-03 00:45:00;8.8;0.455805;19.729668;19.729668
2022-05-03 01:00:00;9.1;0.455228;20.04698;20.04698
2022-05-03 01:15:00;8.8;0.455876;19.782554;19.782554
2022-05-03 01:30:00;9.0;0.455623;19.94121;19.94121
2022-05-03 01:45:00;8.4;0.455952;19.306586;19.306586
